id,campaign_type,channel,topic,started_at,finished_at,total_count,ab_test,warmup_mode,hour_limit,subject_length,subject_with_personalization,subject_with_deadline,subject_with_emoji,subject_with_bonuses,subject_with_discount,subject_with_saleout,is_test,position
4438,bulk,mobile_push,offer after purchase,2022-05-16 10:45:07.693650+00:00,2022-05-16 10:45:15+00:00,821,,False,,92.0,False,False,True,False,False,False,,
4439,bulk,email,sale out,2022-05-17 06:30:07.290949+00:00,2022-05-17 08:00:33+00:00,2573038,,False,,100.0,False,False,True,False,False,False,,
4455,bulk,mobile_push,happy birthday,2022-05-17 07:00:08.669599+00:00,2022-05-17 07:00:22+00:00,1715,,False,,96.0,False,False,True,True,False,False,,
4456,bulk,mobile_push,offer after purchase,2022-05-17 07:15:07.335541+00:00,2022-05-17 07:15:16+00:00,670,,False,,92.0,False,False,True,False,False,False,,
4463,bulk,email,sale out,2022-05-19 06:30:07.854405+00:00,2022-05-19 06:45:14+00:00,467884,,False,,111.0,False,False,True,False,False,False,,
4472,bulk,mobile_push,sale out,2022-05-17 15:00:08.720497+00:00,2022-05-17 15:00:19+00:00,3,,False,,96.0,False,False,True,False,False,False,,
4478,bulk,mobile_push,happy birthday,2022-05-18 09:15:06.967459+00:00,2022-05-18 09:15:18+00:00,1755,,False,,96.0,False,False,True,True,False,False,,
4479,bulk,mobile_push,offer after purchase,2022-05-18 09:30:07.110618+00:00,2022-05-18 09:30:14+00:00,766,,False,,92.0,False,False,True,False,False,False,,
4488,bulk,mobile_push,happy birthday,2022-05-19 08:00:09.702507+00:00,2022-05-19 08:00:21+00:00,1684,,False,,96.0,False,False,True,True,False,False,,
4489,bulk,mobile_push,offer after purchase,2022-05-19 08:15:07.227656+00:00,2022-05-19 08:15:14+00:00,748,,False,,92.0,False,False,True,False,False,False,,
4492,bulk,email,sale out,2022-05-20 07:00:09.645017+00:00,2022-05-20 07:49:25+00:00,1403952,,False,,92.0,False,False,True,False,False,False,,
4498,bulk,mobile_push,sale out,2022-05-19 13:15:07.036246+00:00,2022-05-19 13:27:02+00:00,273248,,False,,27.0,False,False,True,False,False,False,,
4507,bulk,mobile_push,happy birthday,2022-05-20 07:15:07.124298+00:00,2022-05-20 07:15:22+00:00,1612,,False,,96.0,False,False,True,True,False,False,,
4508,bulk,mobile_push,offer after purchase,2022-05-20 07:30:07.153611+00:00,2022-05-20 07:30:16+00:00,760,,False,,92.0,False,False,True,False,False,False,,
4516,bulk,mobile_push,sale out,2022-05-20 13:00:08.993499+00:00,2022-05-20 14:07:25+00:00,1655011,,False,,90.0,False,False,True,False,True,False,,
4517,bulk,email,sale out,2022-05-23 06:45:07.538621+00:00,2022-05-23 07:03:50+00:00,543158,,False,,114.0,False,True,True,False,True,False,,
4521,bulk,mobile_push,sale out,2022-05-22 12:45:07.491931+00:00,2022-05-22 13:49:16+00:00,1580538,,False,,90.0,False,True,True,False,False,False,,
4544,bulk,mobile_push,happy birthday,2022-05-23 07:00:09.457847+00:00,2022-05-23 07:00:33+00:00,5028,,False,,96.0,False,False,True,True,False,False,,
4545,bulk,mobile_push,event,2022-05-23 10:45:07.570589+00:00,2022-05-23 10:45:25+00:00,2093,,False,,128.0,False,False,True,False,False,False,,
4546,bulk,mobile_push,sale out,2022-05-23 13:30:07.789019+00:00,2022-05-23 14:27:03+00:00,1348289,,False,,124.0,False,False,True,False,True,False,,
4548,bulk,email,sale out,2022-05-24 06:15:07.501376+00:00,2022-05-24 06:16:32+00:00,35918,,False,,116.0,False,False,True,False,False,False,,
4565,bulk,mobile_push,happy birthday,2022-05-24 08:00:09.479143+00:00,2022-05-24 08:00:24+00:00,1565,,False,,96.0,False,False,True,True,False,False,,
4566,bulk,mobile_push,offer after purchase,2022-05-24 08:15:07.868544+00:00,2022-05-24 08:15:16+00:00,843,,False,,92.0,False,False,True,False,False,False,,
4568,bulk,email,sale out,2022-05-25 07:30:07.115291+00:00,2022-05-25 09:01:17+00:00,2647606,,False,,120.0,True,False,True,False,True,False,,
4585,bulk,mobile_push,happy birthday,2022-05-25 08:00:08.798258+00:00,2022-05-25 08:00:28+00:00,1641,,False,,96.0,False,False,True,True,False,False,,
4586,bulk,mobile_push,offer after purchase,2022-05-25 08:00:08.806241+00:00,2022-05-25 08:00:25+00:00,956,,False,,92.0,False,False,True,False,False,False,,
4591,bulk,email,sale out,2022-05-26 06:30:07.634339+00:00,2022-05-26 06:38:30+00:00,255628,,False,,94.0,False,False,True,False,False,False,,
4606,bulk,mobile_push,happy birthday,2022-05-26 09:15:07.709837+00:00,2022-05-26 09:15:18+00:00,1741,,False,,96.0,False,False,True,True,False,False,,
4607,bulk,mobile_push,offer after purchase,2022-05-26 09:30:08.377476+00:00,2022-05-26 09:30:15+00:00,944,,False,,92.0,False,False,True,False,False,False,,
4617,bulk,email,sale out,2022-05-27 05:45:07.701274+00:00,2022-05-27 06:17:15+00:00,1013705,,False,,102.0,False,False,True,False,False,False,,
4630,bulk,mobile_push,happy birthday,2022-05-27 07:15:08.000452+00:00,2022-05-27 07:15:20+00:00,1619,,False,,96.0,False,False,True,True,False,False,,
4631,bulk,mobile_push,offer after purchase,2022-05-27 07:15:08.007941+00:00,2022-05-27 07:15:19+00:00,813,,False,,92.0,False,False,True,False,False,False,,
4659,bulk,mobile_push,happy birthday,2022-05-30 08:30:07.862132+00:00,2022-05-30 08:30:24+00:00,3361,,False,,96.0,False,False,True,True,False,False,,
4664,bulk,email,sale out,2022-05-31 07:31:29.160621+00:00,2022-05-31 08:07:05+00:00,1159826,,False,,114.0,False,False,True,False,False,False,,
4679,bulk,email,sale out,2022-06-01 08:22:32.520607+00:00,2022-06-01 15:50:43+00:00,5110574,,False,,121.0,False,False,True,False,False,False,,
4681,bulk,mobile_push,happy birthday,2022-05-31 08:45:07.181451+00:00,2022-05-31 08:45:21+00:00,1628,,False,,96.0,False,False,True,True,False,False,,
4682,bulk,mobile_push,offer after purchase,2022-05-31 08:45:07.173292+00:00,2022-05-31 08:45:17+00:00,710,,False,,92.0,False,False,True,False,False,False,,
4696,bulk,email,sale out,2022-06-02 06:57:15.637789+00:00,2022-06-02 07:07:17+00:00,278070,,False,,103.0,False,False,True,False,False,False,,
4697,bulk,mobile_push,happy birthday,2022-06-01 07:30:07.767872+00:00,2022-06-01 07:30:23+00:00,1627,,False,,96.0,False,False,True,True,False,False,,
4698,bulk,mobile_push,offer after purchase,2022-06-01 07:30:07.775150+00:00,2022-06-01 07:30:19+00:00,802,,False,,92.0,False,False,True,False,False,False,,
4710,bulk,email,sale out,2022-06-03 06:09:22.415417+00:00,2022-06-03 06:36:48+00:00,747746,,False,,102.0,True,False,True,False,True,False,,
4727,bulk,mobile_push,happy birthday,2022-06-02 08:00:09.296702+00:00,2022-06-02 08:00:24+00:00,1614,,False,,96.0,False,False,True,True,False,False,,
4728,bulk,mobile_push,offer after purchase,2022-06-02 08:00:09.305352+00:00,2022-06-02 08:00:19+00:00,726,,False,,92.0,False,False,True,False,False,False,,
4735,bulk,mobile_push,leave review,2022-06-02 14:30:07.859642+00:00,2022-06-02 14:30:16+00:00,11,,False,,112.0,False,False,True,True,False,False,,
4736,bulk,mobile_push,leave review,2022-06-02 14:45:07.626750+00:00,2022-06-02 14:45:13+00:00,47,,False,,112.0,False,False,True,True,False,False,,
4742,bulk,mobile_push,happy birthday,2022-06-03 08:00:08.584110+00:00,2022-06-03 08:00:22+00:00,1621,,False,,96.0,False,False,True,True,False,False,,
4743,bulk,mobile_push,offer after purchase,2022-06-03 08:30:07.322936+00:00,2022-06-03 08:30:16+00:00,1197,,False,,92.0,False,False,True,False,False,False,,
4744,bulk,email,sale out,2022-06-04 11:18:39.563776+00:00,2022-06-04 14:00:21+00:00,5036440,,False,,100.0,False,False,True,False,False,False,,
4756,bulk,email,welcome campaign,2022-06-07 11:12:59.694535+00:00,2022-06-09 07:36:13+00:00,91225,,True,4000.0,124.0,False,False,True,False,False,False,,
4760,bulk,mobile_push,leave review,2022-06-03 12:45:06.984751+00:00,2022-06-03 12:45:16+00:00,16,,False,,112.0,False,False,True,True,False,False,,
4761,bulk,mobile_push,leave review,2022-06-03 12:45:06.976037+00:00,2022-06-03 12:45:16+00:00,42,,False,,112.0,False,False,True,True,False,False,,
4791,bulk,mobile_push,happy birthday,2022-06-06 10:03:42.703849+00:00,2022-06-06 10:04:00+00:00,3484,,False,,96.0,False,False,True,True,False,False,,
4792,bulk,mobile_push,leave review,2022-06-07 05:05:37.432757+00:00,2022-06-07 05:05:45+00:00,34,,False,,112.0,False,False,True,True,False,False,,
4793,bulk,mobile_push,leave review,2022-06-07 05:07:22.333284+00:00,2022-06-07 05:07:29+00:00,68,,False,,112.0,False,False,True,True,False,False,,
4810,bulk,mobile_push,offer after purchase,2022-06-07 07:15:07.444669+00:00,2022-06-07 07:15:18+00:00,1480,,False,,92.0,False,False,True,False,False,False,,
4812,bulk,mobile_push,happy birthday,2022-06-07 07:30:07.008884+00:00,2022-06-07 07:30:18+00:00,1679,,False,,96.0,False,False,True,True,False,False,,
4813,bulk,email,sale out,2022-06-08 07:30:07.777930+00:00,2022-06-08 07:42:49+00:00,384123,,False,,100.0,False,False,True,False,False,False,,
4820,bulk,mobile_push,event,2022-06-08 10:45:07.509728+00:00,2022-06-08 10:45:22+00:00,2157,,False,,128.0,False,False,True,False,False,False,,
4830,bulk,mobile_push,offer after purchase,2022-06-08 07:15:07.832501+00:00,2022-06-08 07:15:18+00:00,1166,,False,,92.0,False,False,True,False,False,False,,
4831,bulk,mobile_push,happy birthday,2022-06-08 07:30:07.793151+00:00,2022-06-08 07:30:18+00:00,1745,,False,,96.0,False,False,True,True,False,False,,
4832,bulk,email,sale out,2022-06-09 06:43:15.689558+00:00,2022-06-09 06:54:40+00:00,270170,,False,,130.0,False,False,True,False,False,False,,
4854,bulk,email,welcome campaign,2022-06-09 07:36:28.853061+00:00,2022-06-10 00:58:43+00:00,94815,,True,5500.0,124.0,False,False,True,False,False,False,,
4855,bulk,mobile_push,offer after purchase,2022-06-09 08:30:07.182378+00:00,2022-06-09 08:30:25+00:00,1239,,False,,92.0,False,False,True,False,False,False,,
4856,bulk,mobile_push,happy birthday,2022-06-09 08:30:07.191056+00:00,2022-06-09 08:30:29+00:00,1674,,False,,96.0,False,False,True,True,False,False,,
4860,bulk,email,sale out,2022-06-10 06:18:14.220204+00:00,2022-06-10 06:19:33+00:00,33040,,False,,116.0,False,False,True,False,False,False,,
4872,bulk,email,welcome campaign,2022-06-10 05:36:53.922076+00:00,2022-06-10 20:21:46+00:00,95468,,True,6500.0,124.0,False,False,True,False,False,False,,
4873,bulk,mobile_push,offer after purchase,2022-06-10 07:00:10.011553+00:00,2022-06-10 07:00:23+00:00,1201,,False,,92.0,False,False,True,False,False,False,,
4874,bulk,mobile_push,happy birthday,2022-06-10 07:15:07.414440+00:00,2022-06-10 07:15:18+00:00,1673,,False,,96.0,False,False,True,True,False,False,,
4883,bulk,email,welcome campaign,2022-06-10 22:00:08.919420+00:00,2022-06-11 10:42:47+00:00,95078,,True,7500.0,124.0,False,False,True,False,False,False,,
4887,bulk,email,welcome campaign,2022-06-11 19:13:54.244638+00:00,2022-06-12 02:37:07+00:00,47595,,True,6500.0,124.0,False,False,True,False,False,False,,
4889,bulk,email,welcome campaign,2022-06-12 04:15:07.233480+00:00,2022-06-12 18:55:14+00:00,94793,,True,6500.0,124.0,False,False,True,False,False,False,,
4895,bulk,email,welcome campaign,2022-06-12 16:00:07.869867+00:00,2022-06-13 00:54:17+00:00,57673,,True,6500.0,124.0,False,False,True,False,False,False,,
4899,bulk,email,welcome campaign,2022-06-13 00:00:08.657384+00:00,2022-06-13 14:39:22+00:00,94922,,True,6500.0,124.0,False,False,True,False,False,False,,
4902,bulk,email,welcome campaign,2022-06-13 12:15:07.650241+00:00,2022-06-14 02:59:27+00:00,95375,,True,6500.0,124.0,False,False,True,False,False,False,,
4906,bulk,email,welcome campaign,2022-06-14 00:00:08.873072+00:00,2022-06-14 12:33:56+00:00,85593,,True,7500.0,124.0,False,False,True,False,False,False,,
4912,bulk,email,welcome campaign,2022-06-14 12:50:02.583676+00:00,2022-06-14 22:21:57+00:00,93730,,True,10000.0,124.0,False,False,True,False,False,False,,
4916,bulk,mobile_push,offer after purchase,2022-06-14 10:15:07.579349+00:00,2022-06-14 10:15:25+00:00,2915,,False,,92.0,False,False,True,False,False,False,,
4917,bulk,mobile_push,happy birthday,2022-06-14 10:30:07.473920+00:00,2022-06-14 10:30:29+00:00,5413,,False,,96.0,False,False,True,True,False,False,,
4918,bulk,email,sale out,2022-06-15 06:30:07.193285+00:00,2022-06-15 09:38:54+00:00,5371769,,False,,130.0,False,False,True,False,False,False,,
4922,bulk,email,welcome campaign,2022-06-14 23:00:08.307579+00:00,2022-06-15 07:54:22+00:00,93625,,True,10500.0,124.0,False,False,True,False,False,False,,
4935,bulk,email,welcome campaign,2022-06-15 08:03:24.348349+00:00,2022-06-15 12:38:07+00:00,93809,,True,20500.0,124.0,False,False,True,False,False,False,,
4936,bulk,mobile_push,offer after purchase,2022-06-15 08:30:07.926853+00:00,2022-06-15 08:30:20+00:00,977,,False,,92.0,False,False,True,False,False,False,,
4937,bulk,mobile_push,happy birthday,2022-06-15 08:45:07.756288+00:00,2022-06-15 08:45:21+00:00,1827,,False,,96.0,False,False,True,True,False,False,,
4956,bulk,email,welcome campaign,2022-06-15 13:03:42.192983+00:00,2022-06-15 17:39:12+00:00,93933,,True,20500.0,124.0,False,False,True,False,False,False,,
4961,bulk,email,sale out,2022-06-16 07:00:09.334035+00:00,2022-06-16 07:01:45+00:00,18178,,False,,110.0,False,False,True,False,False,False,,
4962,bulk,email,sale out,2022-06-16 08:15:07.142357+00:00,2022-06-16 08:40:26+00:00,753523,,False,,115.0,False,False,True,False,False,False,,
4964,bulk,email,welcome campaign,2022-06-15 18:00:08.409225+00:00,2022-06-15 22:35:12+00:00,93404,,True,20500.0,124.0,False,False,True,False,False,False,,
4965,bulk,mobile_push,sale out,2022-06-15 14:00:08.332133+00:00,2022-06-15 15:30:00+00:00,1888368,,False,,96.0,False,False,True,False,False,False,,
4966,bulk,email,sale out,2022-06-16 11:28:16.614315+00:00,2022-06-16 11:46:45+00:00,535691,,False,,104.0,False,False,True,False,False,False,,
4968,bulk,email,sale out,2022-06-16 11:47:33.093340+00:00,2022-06-16 11:50:31+00:00,82242,,False,,104.0,False,False,True,False,False,False,,
4971,bulk,email,welcome campaign,2022-06-15 22:15:07.694359+00:00,2022-06-16 02:50:15+00:00,93460,,True,20500.0,124.0,False,False,True,False,False,False,,
4972,bulk,email,welcome campaign,2022-06-16 04:15:06.902661+00:00,2022-06-16 08:28:22+00:00,93818,,True,30500.0,124.0,False,False,True,False,False,False,,
4980,bulk,email,welcome campaign,2022-06-16 08:35:00.018066+00:00,2022-06-16 10:53:21+00:00,92884,,True,40500.0,124.0,False,False,True,False,False,False,,
4981,bulk,email,sale out,2022-06-17 07:30:07.714552+00:00,2022-06-17 08:25:02+00:00,1573477,,False,,102.0,False,False,True,False,False,False,,
4983,bulk,mobile_push,offer after purchase,2022-06-16 08:45:07.694738+00:00,2022-06-16 08:45:17+00:00,1046,,False,,92.0,False,False,True,False,False,False,,
4984,bulk,mobile_push,happy birthday,2022-06-16 13:00:08.279540+00:00,2022-06-16 13:00:22+00:00,1755,,False,,96.0,False,False,True,True,False,False,,
4990,bulk,email,welcome campaign,2022-06-16 10:57:25.284948+00:00,2022-06-16 12:48:23+00:00,93169,,True,50500.0,124.0,False,False,True,False,False,False,,
4992,bulk,email,welcome campaign,2022-06-16 12:52:38.306215+00:00,2022-06-16 14:56:26+00:00,88182,,True,40500.0,124.0,False,False,True,False,False,False,,
4995,bulk,mobile_push,sale out,2022-06-16 14:00:08.062258+00:00,2022-06-16 14:00:30+00:00,4587,,False,,28.0,False,False,True,False,False,False,,
4996,bulk,mobile_push,sale out,2022-06-17 05:49:35.132264+00:00,2022-06-17 06:04:43+00:00,280884,,False,,23.0,False,False,True,False,False,False,,
5001,bulk,email,welcome campaign,2022-06-16 18:40:27.588021+00:00,,925696,,True,60500.0,124.0,False,False,True,False,False,False,,
5020,bulk,mobile_push,offer after purchase,2022-06-17 11:29:41.808463+00:00,2022-06-17 11:29:51+00:00,1033,,False,,92.0,False,False,True,False,False,False,,
5021,bulk,mobile_push,happy birthday,2022-06-17 11:36:39.178593+00:00,2022-06-17 11:36:48+00:00,1741,,False,,96.0,False,False,True,True,False,False,,
5023,bulk,mobile_push,welcome campaign,2022-06-17 13:37:11.928392+00:00,2022-06-17 13:37:18+00:00,456,,False,,104.0,False,False,True,False,False,False,,
5024,bulk,mobile_push,leave review,2022-06-17 14:00:08.481104+00:00,2022-06-17 14:00:15+00:00,87,,False,,112.0,False,False,True,True,False,False,,
5025,bulk,mobile_push,leave review,2022-06-17 14:15:07.038570+00:00,2022-06-17 14:15:14+00:00,343,,False,,112.0,False,False,True,True,False,False,,
5029,bulk,mobile_push,sale out,2022-06-18 12:00:08.497515+00:00,2022-06-18 12:11:39+00:00,191801,,False,,97.0,False,False,True,False,False,False,,
5049,bulk,mobile_push,offer after purchase,2022-06-21 08:45:07.748406+00:00,2022-06-21 08:45:17+00:00,920,,False,,92.0,False,False,True,False,False,False,,
5050,bulk,mobile_push,happy birthday,2022-06-21 09:00:08.679984+00:00,2022-06-21 09:00:39+00:00,7239,,False,,96.0,False,False,True,True,False,False,,
5051,bulk,mobile_push,welcome campaign,2022-06-21 09:15:07.253532+00:00,2022-06-21 09:15:13+00:00,244,,False,,104.0,False,False,True,False,False,False,,
5052,bulk,email,sale out,2022-06-22 07:15:07.808430+00:00,2022-06-22 08:16:41+00:00,1859403,,False,,96.0,True,False,True,False,True,False,,
5069,bulk,mobile_push,event,2022-06-22 10:45:07.120527+00:00,2022-06-22 10:45:35+00:00,5115,,False,,128.0,False,False,True,False,False,False,,
5070,bulk,mobile_push,offer after purchase,2022-06-22 07:30:07.517020+00:00,2022-06-22 07:30:21+00:00,967,,False,,92.0,False,False,True,False,False,False,,
5071,bulk,mobile_push,happy birthday,2022-06-22 07:30:07.526277+00:00,2022-06-22 07:30:24+00:00,1638,,False,,96.0,False,False,True,True,False,False,,
5075,bulk,mobile_push,sale out,2022-06-22 14:00:08.870091+00:00,2022-06-22 14:43:35+00:00,826006,,False,,94.0,True,False,True,False,True,False,,
5080,bulk,email,sale out,2022-06-23 07:00:09.156547+00:00,2022-06-23 07:26:37+00:00,756297,,False,,120.0,False,False,True,False,False,False,,
5096,bulk,mobile_push,offer after purchase,2022-06-23 08:15:07.842258+00:00,2022-06-23 08:15:18+00:00,1045,,False,,92.0,False,False,True,False,False,False,,
5097,bulk,mobile_push,happy birthday,2022-06-23 10:00:08.230655+00:00,2022-06-23 10:00:20+00:00,1730,,False,,96.0,False,False,True,True,False,False,,
5108,bulk,mobile_push,sale out,2022-06-23 14:00:09.006425+00:00,2022-06-23 14:15:23+00:00,308266,,False,,21.0,False,False,True,False,False,False,,
5112,bulk,email,sale out,2022-06-24 09:15:07.085616+00:00,2022-06-24 10:51:26+00:00,2979825,,False,,92.0,False,False,True,False,False,False,,
5125,bulk,mobile_push,offer after purchase,2022-06-24 08:30:07.581302+00:00,2022-06-24 08:30:20+00:00,1044,,False,,92.0,False,False,True,False,False,False,,
5126,bulk,mobile_push,happy birthday,2022-06-24 08:30:07.589948+00:00,2022-06-24 08:30:22+00:00,1772,,False,,96.0,False,False,True,True,False,False,,
5128,bulk,mobile_push,sale out,2022-06-24 13:00:07.921514+00:00,2022-06-24 13:42:50+00:00,826486,,False,,100.0,False,False,True,False,False,True,,
5160,bulk,mobile_push,happy birthday,2022-06-27 09:15:07.666267+00:00,2022-06-27 09:15:24+00:00,3538,,False,,96.0,False,False,True,True,False,False,,
5182,bulk,mobile_push,offer after purchase,2022-06-28 08:45:07.330832+00:00,2022-06-28 08:45:18+00:00,840,,False,,92.0,False,False,True,False,False,False,,
